Transaction_ID,itemDescription
1009,Toothpaste
1010,Sugar
1010,Beer
1010,Tea
1011,Milk
1011,Salt
1012,Soda
1012,Toothpaste
1012,Diapers
1012,Rice
1013,Toothpaste
1013,Sugar
1013,Diapers
1013,Tea
1013,Cereal
1013,Cooking Oil
1014,Shampoo
1014,Beer
1014,Diapers
1014,Beans
1014,Salt
1014,Flour
1015,Flour
1015,Eggs
1015,Toothpaste
1015,Beans
1015,Salt
1015,Coffee
1016,Sugar
1016,Beans
1016,Bread
1016,Diapers
1017,Sugar
1017,Salt
1017,Beans
1017,Soda
1017,Bread
1017,Biscuits
1018,Soda
1018,Beans
1018,Bread
1018,Shampoo
1018,Biscuits
1019,Flour
1019,Bread
1019,Diapers
1019,Salt
1019,Coffee
1019,Soda
1020,Shampoo
1020,Soap
1020,Flour
1020,Tea
1020,Biscuits
1020,Cereal
1021,Flour
1021,Rice
1021,Eggs
1021,Shampoo
1021,Cereal
1022,Cereal
1022,Rice
1022,Beans
1022,Biscuits
1022,Shampoo
1022,Butter
1023,Tea
1023,Sugar
1024,Butter
1024,Toothpaste
1024,Biscuits
1024,Rice
1025,Soda
1025,Coffee
1025,Cooking Oil
1025,Bread
1025,Sugar
1025,Beer
1026,Bread
1026,Tea
1026,Butter
1026,Beans
1026,Rice
1026,Eggs
1027,Bread
1027,Flour
1027,Eggs
1027,Sugar
1027,Cereal
1028,Coffee
1028,Cooking Oil
1028,Shampoo
1028,Beans
1028,Soda
1029,Toothpaste
1029,Milk
1029,Cooking Oil
1029,Eggs
1030,Milk
1030,Rice
1030,Soap
1031,Diapers
1031,Soda
1032,Coffee
1032,Rice
1032,Soap
1033,Butter
1033,Flour
1034,Toothpaste
1034,Flour
1034,Milk
1034,Coffee
1034,Cereal
1035,Beer
1035,Coffee
1036,Soap
1036,Beans
1036,Cooking Oil
1036,Tea
1036,Milk
1037,Beer
1037,Butter
1037,Rice
1037,Soda
1037,Beans
1037,Biscuits
1038,Milk
1038,Coffee
1038,Butter
1038,Flour
1039,Cooking Oil
1039,Bread
1039,Tea
1039,Rice
1039,Butter
1040,Flour
1040,Bread
1040,Milk
1040,Soda
1040,Sugar
1041,Eggs
1041,Flour
1041,Tea
1041,Soda
1042,Cereal
1042,Cooking Oil
1043,Milk
1043,Salt
1044,Diapers
1044,Butter
1044,Sugar
1045,Flour
1045,Cooking Oil
1045,Diapers
1045,Salt
1045,Toothpaste
1046,Bread
1046,Soap
1046,Salt
1047,Rice
1047,Milk
1047,Soda
1048,Diapers
1048,Beans
1048,Cereal
1048,Soda
1048,Coffee
1049,Tea
1049,Diapers
1049,Salt
1049,Cooking Oil
1049,Toothpaste
1049,Sugar
1050,Diapers
1050,Tea
1050,Eggs
1050,Beer
1050,Sugar
1050,Flour
1051,Rice
1051,Diapers
1051,Salt
1051,Toothpaste
1052,Beer
1052,Soap
1053,Bread
1053,Salt
1053,Flour
1054,Eggs
1054,Diapers
1054,Soap
1054,Coffee
1055,Soda
1055,Diapers
1055,Sugar
1055,Beans
1055,Cooking Oil
1055,Coffee
1056,Butter
1056,Cereal
1056,Beer
1056,Eggs
1057,Sugar
1057,Tea
1058,Coffee
1058,Butter
1059,Coffee
1059,Butter
1059,Milk
1059,Soap
1059,Soda
1060,Cereal
1060,Biscuits
1060,Rice
1060,Milk
1060,Salt
1060,Butter
1061,Eggs
1061,Bread
1061,Coffee
1061,Soda
1061,Cereal
1061,Flour
1062,Salt
1062,Diapers
1063,Salt
1063,Milk
1063,Rice
1063,Beer
1063,Biscuits
1064,Beans
1064,Eggs
1065,Beer
1065,Butter
1065,Biscuits
1066,Diapers
1066,Soap
1066,Coffee
1067,Beer
1067,Flour
1067,Tea
1068,Diapers
1068,Shampoo
1068,Butter
1068,Salt
1068,Toothpaste
1068,Beer
1069,Butter
1069,Tea
1069,Biscuits
1069,Soap
1069,Cooking Oil
1070,Diapers
1070,Toothpaste
1070,Salt
1071,Diapers
1071,Cooking Oil
1071,Salt
1071,Shampoo
1072,Cooking Oil
1072,Flour
1072,Diapers
1072,Coffee
1072,Soap
1073,Rice
1073,Salt
1073,Toothpaste
1073,Diapers
1073,Soap
1073,Bread
1074,Beans
1074,Bread
1075,Sugar
1075,Beans
1075,Bread
1075,Biscuits
1075,Flour
1075,Butter
1076,Bread
1076,Rice
1076,Diapers
1076,Beer
1077,Biscuits
1077,Cereal
1077,Sugar
1077,Butter
1077,Milk
1077,Flour
1078,Sugar
1078,Cereal
1078,Rice
1078,Salt
1079,Flour
1079,Cereal
1079,Rice
1079,Beans
1079,Eggs
1079,Beer
1080,Biscuits
1080,Coffee
1080,Eggs
1080,Cooking Oil
1080,Soda
1081,Soda
1081,Biscuits
1081,Butter
1082,Beans
1082,Milk
1082,Soap
1082,Eggs
1082,Biscuits
1082,Toothpaste
1083,Salt
1083,Shampoo
1083,Biscuits
1083,Butter
1084,Cereal
1084,Bread
1084,Soap
1085,Beans
1085,Beer
1086,Cooking Oil
1086,Diapers
1087,Sugar
1087,Cooking Oil
1087,Beer
1087,Flour
1087,Cereal
1087,Bread
1088,Toothpaste
1088,Biscuits
1088,Beer
1088,Eggs
1088,Flour
1089,Beans
1089,Soap
1089,Sugar
1089,Diapers
1089,Cooking Oil
1090,Soda
1090,Biscuits
1091,Diapers
1091,Soap
1092,Eggs
1092,Soap
1092,Beer
1092,Shampoo
1093,Sugar
1093,Soda
1093,Diapers
1094,Soda
1094,Soap
1094,Coffee
1095,Cereal
1095,Beer
1095,Flour
1095,Diapers
1095,Eggs
1095,Sugar
1096,Cooking Oil
1096,Biscuits
1096,Eggs
1096,Butter
1096,Shampoo
1097,Salt
1097,Cereal
1097,Coffee
1097,Cooking Oil
1097,Biscuits
1098,Bread
1098,Beans
1098,Tea
1098,Salt
1098,Toothpaste
1098,Biscuits
1099,Toothpaste
1099,Milk
1099,Flour
1100,Salt
1100,Sugar
1100,Eggs
1101,Milk
1101,Flour
1102,Sugar
1102,Beans
1102,Bread
1102,Cooking Oil
1102,Butter
1102,Cereal
1103,Soda
1103,Bread
1103,Cooking Oil
1103,Coffee
1103,Beer
1104,Diapers
1104,Beer
1104,Rice
1105,Soda
1105,Sugar
1105,Bread
1105,Soap
1105,Milk
1105,Biscuits
1106,Milk
1106,Beans
1106,Coffee
1107,Rice
1107,Milk
1107,Toothpaste
1107,Bread
1107,Eggs
1107,Coffee
1108,Salt
1108,Butter
1108,Bread
1108,Beans
1109,Flour
1109,Soap
1109,Beer
1109,Butter
1109,Cooking Oil
1110,Cereal
1110,Diapers
1110,Eggs
1110,Tea
1110,Coffee
1111,Toothpaste
1111,Diapers
1111,Bread
1111,Milk
1111,Flour
1111,Cereal
1112,Beans
1112,Cooking Oil
1112,Soda
1112,Soap
1112,Tea
1112,Bread
1113,Salt
1113,Cereal
1113,Beans
1113,Flour
1114,Rice
1114,Milk
1114,Cereal
1114,Soap
1114,Bread
1114,Diapers
1115,Flour
1115,Sugar
1115,Cooking Oil
1115,Soap
1116,Eggs
1116,Soap
1116,Beer
1117,Flour
1117,Shampoo
1117,Cereal
1117,Sugar
1117,Biscuits
1117,Beer
1118,Cooking Oil
1118,Toothpaste
1118,Diapers
1118,Sugar
1118,Coffee
1118,Cereal
1119,Biscuits
1119,Diapers
1119,Coffee
1120,Beans
1120,Beer
1120,Sugar
1121,Sugar
1121,Biscuits
1121,Tea
1121,Cooking Oil
1121,Eggs
1122,Diapers
1122,Butter
1122,Tea
1122,Cooking Oil
1122,Sugar
1122,Salt
1123,Cooking Oil
1123,Shampoo
1124,Beans
1124,Toothpaste
1124,Rice
1124,Sugar
1124,Coffee
1125,Sugar
1125,Tea
1126,Cereal
1126,Rice
1127,Biscuits
1127,Flour
1127,Cereal
1127,Diapers
1127,Bread
1127,Tea
1128,Soda
1128,Sugar
1129,Cereal
1129,Soda
1129,Salt
1129,Tea
1129,Soap
1129,Flour
1130,Sugar
1130,Tea
1130,Coffee
1130,Flour
1130,Milk
1131,Bread
1131,Rice
1131,Shampoo
1131,Flour
1131,Coffee
1132,Eggs
1132,Tea
1132,Toothpaste
1133,Soda
1133,Cooking Oil
1133,Toothpaste
1133,Flour
1133,Shampoo
1133,Coffee
1134,Cereal
1134,Soap
1135,Soap
1135,Biscuits
1135,Diapers
1135,Beer
1136,Beer
1136,Butter
1137,Toothpaste
1137,Milk
1137,Flour
1137,Beer
1137,Soap
1138,Diapers
1138,Soap
1139,Milk
1139,Coffee
1139,Beans
1139,Toothpaste
1139,Soap
1139,Beer
1140,Beans
1140,Toothpaste
1140,Tea
1140,Shampoo
1141,Cereal
1141,Milk
1141,Beer
1141,Sugar
1142,Toothpaste
1142,Eggs
1142,Beer
1142,Butter
1142,Tea
1143,Diapers
1143,Sugar
1143,Soap
1143,Shampoo
1143,Cooking Oil
1143,Flour
1144,Tea
1144,Toothpaste
1145,Coffee
1145,Toothpaste
1145,Eggs
1145,Rice
1145,Cooking Oil
1145,Salt
1146,Butter
1146,Eggs
1146,Cereal
1147,Salt
1147,Eggs
1147,Beer
1147,Soap
1147,Tea
1148,Diapers
1148,Soap
1148,Milk
1148,Tea
1148,Cooking Oil
1149,Sugar
1149,Tea
1149,Cereal
1149,Biscuits
1149,Milk
1149,Coffee
1150,Beans
1150,Toothpaste
1150,Cereal
1150,Tea
1151,Sugar
1151,Coffee
1152,Cereal
1152,Rice
1153,Toothpaste
1153,Soda
1154,Diapers
1154,Bread
1154,Soda
1154,Flour
1154,Coffee
1155,Soda
1155,Toothpaste
1155,Shampoo
1155,Biscuits
1155,Eggs
1155,Beans
1156,Bread
1156,Flour
1156,Diapers
1156,Rice
1156,Coffee
1156,Cereal
1157,Sugar
1157,Milk
1157,Salt
1158,Sugar
1158,Milk
1159,Cereal
1159,Beans
1159,Cooking Oil
1159,Eggs
1159,Milk
1159,Soda
1160,Tea
1160,Cereal
1160,Beans
1160,Biscuits
1160,Toothpaste
1161,Salt
1161,Milk
1161,Eggs
1161,Beans
1161,Cooking Oil
1161,Tea
1162,Eggs
1162,Shampoo
1162,Diapers
1162,Cereal
1162,Beans
1163,Sugar
1163,Butter
1163,Rice
1163,Cooking Oil
1163,Shampoo
1164,Coffee
1164,Cereal
1164,Milk
1164,Butter
1164,Eggs
1164,Flour
1165,Beans
1165,Shampoo
1165,Cooking Oil
1165,Rice
1165,Salt
1165,Toothpaste
1166,Cereal
1166,Biscuits
1166,Soda
1167,Soda
1167,Cereal
1167,Tea
1167,Flour
1167,Beans
1167,Butter
1168,Butter
1168,Bread
1169,Butter
1169,Coffee
1169,Shampoo
1169,Diapers
1169,Milk
1170,Salt
1170,Diapers
1170,Coffee
1170,Bread
1171,Beans
1171,Rice
1171,Eggs
1172,Beans
1172,Beer
1172,Diapers
1172,Cooking Oil
1173,Butter
1173,Cooking Oil
1174,Soap
1174,Biscuits
1174,Bread
1174,Tea
1175,Cooking Oil
1175,Cereal
1175,Soda
1176,Milk
1176,Sugar
1176,Soda
1176,Biscuits
1176,Toothpaste
1177,Cooking Oil
1177,Toothpaste
1177,Shampoo
1177,Milk
1177,Beans
1177,Soda
1178,Diapers
1178,Cereal
1178,Bread
1178,Coffee
1179,Cooking Oil
1179,Salt
1179,Eggs
1179,Sugar
1179,Rice
1179,Shampoo
1180,Cooking Oil
1180,Soap
1181,Tea
1181,Biscuits
1181,Soap
1181,Cereal
1181,Butter
1181,Shampoo
1182,Cooking Oil
1182,Milk
1182,Rice
1182,Shampoo
1183,Soda
1183,Flour
1184,Toothpaste
1184,Beans
1184,Coffee
1184,Beer
1185,Tea
1185,Butter
1185,Salt
1185,Milk
1186,Eggs
1186,Toothpaste
1186,Beer
1187,Soda
1187,Beer
1188,Coffee
1188,Cooking Oil
1188,Soda
1189,Beans
1189,Cooking Oil
1189,Sugar
1189,Butter
1189,Diapers
1189,Beer
1190,Toothpaste
1190,Soap
1191,Butter
1191,Bread
1191,Beans
1191,Milk
1191,Eggs
1191,Tea
1192,Milk
1192,Butter
1192,Beer
1192,Beans
1192,Bread
1193,Beans
1193,Coffee
1193,Cooking Oil
1193,Biscuits
1193,Beer
1193,Sugar
1194,Diapers
1194,Cooking Oil
1194,Toothpaste
1194,Butter
1195,Sugar
1195,Tea
1195,Rice
1195,Butter
1196,Cereal
1196,Diapers
1197,Butter
1197,Coffee
1197,Diapers
1197,Salt
1197,Cooking Oil
1197,Sugar
1198,Beans
1198,Biscuits
1198,Flour
1199,Eggs
1199,Beans
1199,Cooking Oil
1200,Toothpaste
1200,Milk
1200,Sugar
1200,Bread
1200,Soda
1200,Cereal
1201,Butter
1201,Soap
1202,Eggs
1202,Shampoo
1203,Tea
1203,Biscuits
1203,Toothpaste
1203,Salt
1203,Beans
1204,Coffee
1204,Diapers
1204,Eggs
1204,Toothpaste
1205,Sugar
1205,Eggs
1205,Toothpaste
1205,Butter
1205,Diapers
1205,Cereal
1206,Soda
1206,Flour
1206,Biscuits
1206,Sugar
1206,Rice
1207,Soap
1207,Tea
1207,Cooking Oil
1207,Diapers
1208,Soda
1208,Bread
1208,Eggs
1208,Cereal
1208,Butter
1209,Soda
1209,Toothpaste
1209,Tea
1209,Beans
1210,Cereal
1210,Biscuits
1210,Sugar
1210,Beer
1211,Soap
1211,Butter
1212,Diapers
1212,Eggs
1212,Beans
1212,Toothpaste
1213,Biscuits
1213,Shampoo
1213,Flour
1213,Diapers
1213,Tea
1214,Soap
1214,Eggs
1214,Cooking Oil
1214,Coffee
1214,Shampoo
1215,Biscuits
1215,Cooking Oil
1215,Diapers
1215,Flour
1215,Tea
1216,Biscuits
1216,Soda
1217,Biscuits
1217,Toothpaste
1218,Diapers
1218,Butter
1218,Toothpaste
1218,Tea
1219,Soap
1219,Eggs
1219,Butter
1219,Cereal
1220,Soda
1220,Milk
1220,Eggs
1220,Coffee
1221,Biscuits
1221,Bread
1221,Sugar
1222,Toothpaste
1222,Diapers
1222,Beans
1223,Cereal
1223,Biscuits
1223,Toothpaste
1223,Coffee
1223,Beer
1224,Beans
1224,Biscuits
1224,Cereal
1224,Shampoo
1225,Eggs
1225,Biscuits
1225,Bread
1225,Beer
1226,Sugar
1226,Beans
1226,Milk
1226,Salt
1226,Diapers
1227,Diapers
1227,Salt
1228,Beans
1228,Bread
1229,Shampoo
1229,Biscuits
1229,Soap
1230,Soap
1230,Cereal
1230,Biscuits
1230,Shampoo
1231,Coffee
1231,Tea
1231,Soda
1231,Sugar
1231,Cereal
1231,Rice
1232,Salt
1232,Shampoo
1232,Sugar
1232,Beans
1232,Diapers
1233,Bread
1233,Eggs
1233,Cereal
1234,Soda
1234,Shampoo
1234,Sugar
1235,Sugar
1235,Shampoo
1236,Cereal
1236,Shampoo
1236,Tea
1236,Toothpaste
1236,Biscuits
1237,Toothpaste
1237,Soap
1237,Salt
1237,Flour
1237,Tea
1237,Coffee
1238,Bread
1238,Biscuits
1238,Soda
1238,Flour
1238,Rice
1238,Coffee
1239,Biscuits
1239,Salt
1239,Milk
1239,Diapers
1239,Soda
1239,Cereal
1240,Butter
1240,Biscuits
1240,Soda
1240,Eggs
1241,Beer
1241,Rice
1241,Toothpaste
1242,Eggs
1242,Beer
1242,Cereal
1242,Flour
1242,Soda
1242,Cooking Oil
1243,Diapers
1243,Biscuits
1244,Cereal
1244,Milk
1244,Cooking Oil
1244,Bread
1245,Toothpaste
1245,Beer
1245,Soda
1245,Cooking Oil
1245,Shampoo
1246,Beans
1246,Cereal
1246,Tea
1246,Milk
1247,Beans
1247,Biscuits
1247,Rice
1247,Milk
1247,Soda
1247,Cereal
1248,Biscuits
1248,Milk
1248,Beans
1249,Bread
1249,Beans
1249,Soda
1249,Eggs
1249,Sugar
1249,Rice
1250,Rice
1250,Cereal
1251,Cereal
1251,Rice
1251,Biscuits
1252,Bread
1252,Butter
1252,Tea
1252,Sugar
1253,Salt
1253,Tea
1253,Rice
1253,Flour
1253,Soda
1254,Beer
1254,Milk
1254,Cooking Oil
1255,Sugar
1255,Cereal
1256,Shampoo
1256,Soap
1256,Flour
1256,Toothpaste
1256,Tea
1257,Biscuits
1257,Salt
1257,Milk
1258,Butter
1258,Milk
1258,Tea
1258,Toothpaste
1259,Soda
1259,Beans
1259,Cereal
1259,Flour
1259,Soap
1260,Soda
1260,Rice
1260,Sugar
1260,Beer
1260,Shampoo
1261,Beans
1261,Toothpaste
1262,Cooking Oil
1262,Beer
1262,Milk
1262,Butter
1262,Salt
1263,Cereal
1263,Rice
1263,Cooking Oil
1263,Biscuits
1263,Beer
1264,Rice
1264,Biscuits
1265,Toothpaste
1265,Flour
1265,Coffee
1265,Beer
1265,Cooking Oil
1266,Cooking Oil
1266,Diapers
1266,Bread
1267,Eggs
1267,Bread
1268,Butter
1268,Beer
1268,Cereal
1268,Toothpaste
1268,Salt
1269,Beans
1269,Rice
1269,Coffee
1270,Bread
1270,Eggs
1271,Cereal
1271,Coffee
1272,Butter
1272,Cereal
1272,Eggs
1272,Sugar
1272,Soap
1272,Cooking Oil
1273,Tea
1273,Butter
1273,Cereal
1273,Rice
1273,Beans
1273,Flour
1274,Toothpaste
1274,Rice
1275,Cooking Oil
1275,Rice
1275,Tea
1275,Eggs
1275,Biscuits
1276,Soap
1276,Cereal
1277,Milk
1277,Rice
1277,Biscuits
1277,Tea
1278,Eggs
1278,Soda
1278,Coffee
1278,Soap
1278,Tea
1279,Butter
1279,Sugar
1279,Diapers
1279,Shampoo
1279,Coffee
1280,Butter
1280,Toothpaste
1280,Rice
1280,Cereal
1280,Milk
1280,Soda
1281,Biscuits
1281,Rice
1282,Bread
1282,Soda
1282,Sugar
1282,Cereal
1282,Milk
1283,Rice
1283,Sugar
1283,Cooking Oil
1283,Soap
1283,Bread
1284,Soda
1284,Cereal
1284,Shampoo
1284,Soap
1284,Eggs
1284,Rice
1285,Bread
1285,Soap
1285,Soda
1286,Biscuits
1286,Diapers
1287,Cooking Oil
1287,Beans
1287,Soap
1287,Milk
1288,Salt
1288,Diapers
1289,Eggs
1289,Toothpaste
1289,Beans
1289,Coffee
1290,Diapers
1290,Milk
1290,Soap
1291,Beans
1291,Soap
1291,Butter
1292,Soda
1292,Eggs
1292,Toothpaste
1292,Coffee
1293,Milk
1293,Coffee
1293,Bread
1294,Flour
1294,Soda
1294,Soap
1294,Eggs
1294,Beans
1294,Cereal
1295,Toothpaste
1295,Bread
1295,Milk
1295,Cooking Oil
1295,Diapers
1295,Tea
1296,Soap
1296,Butter
1297,Beer
1297,Toothpaste
1297,Diapers
1298,Biscuits
1298,Flour
1298,Eggs
1299,Sugar
1299,Soda
1300,Soda
1300,Milk
1301,Sugar
1301,Bread
1301,Tea
1302,Beans
1302,Butter
1303,Cereal
1303,Tea
1303,Eggs
1303,Butter
1303,Beer
1304,Cereal
1304,Flour
1304,Eggs
1304,Coffee
1304,Shampoo
1305,Soap
1305,Cooking Oil
1305,Butter
1305,Sugar
1306,Coffee
1306,Milk
1306,Tea
1306,Cooking Oil
1307,Butter
1307,Rice
1308,Shampoo
1308,Tea
1308,Salt
1309,Tea
1309,Toothpaste
1309,Flour
1309,Milk
1309,Sugar
1309,Beer
1310,Soap
1310,Tea
1310,Bread
1310,Soda
1310,Eggs
1310,Diapers
1311,Tea
1311,Eggs
1312,Beans
1312,Shampoo
1312,Soda
1312,Sugar
1312,Coffee
1312,Eggs
1313,Beer
1313,Toothpaste
1313,Shampoo
1313,Flour
1314,Cereal
1314,Milk
1314,Tea
1315,Cereal
1315,Eggs
1315,Beans
1315,Salt
1315,Shampoo
1316,Diapers
1316,Flour
1317,Butter
1317,Beer
1317,Cereal
1318,Salt
1318,Diapers
1318,Beer
1318,Flour
1318,Toothpaste
1318,Soap
1319,Rice
1319,Milk
1319,Coffee
1320,Sugar
1320,Soda
1321,Tea
1321,Cereal
1321,Milk
1321,Diapers
1321,Salt
1322,Coffee
1322,Shampoo
1322,Rice
1322,Cooking Oil
1323,Toothpaste
1323,Milk
1323,Butter
1323,Biscuits
1323,Tea
1323,Eggs
1324,Soda
1324,Beer
1325,Eggs
1325,Flour
1326,Biscuits
1326,Cereal
1326,Cooking Oil
1326,Shampoo
1326,Coffee
1327,Flour
1327,Butter
1327,Cooking Oil
1327,Cereal
1328,Flour
1328,Shampoo
1329,Soap
1329,Flour
1329,Eggs
1330,Biscuits
1330,Soda
1330,Milk
1330,Shampoo
1330,Sugar
1331,Cereal
1331,Toothpaste
1331,Tea
1332,Salt
1332,Sugar
1332,Toothpaste
1332,Coffee
1332,Cereal
1333,Coffee
1333,Cooking Oil
1333,Sugar
1333,Milk
1334,Milk
1334,Rice
1334,Sugar
1334,Butter
1334,Toothpaste
1334,Flour
1335,Tea
1335,Cooking Oil
1335,Flour
1335,Beans
1335,Cereal
1336,Tea
1336,Biscuits
1336,Diapers
1336,Flour
1336,Eggs
1336,Coffee
1337,Soda
1337,Coffee
1337,Cereal
1337,Toothpaste
1337,Rice
1337,Bread
1338,Flour
1338,Cereal
1338,Cooking Oil
1338,Shampoo
1338,Biscuits
1339,Sugar
1339,Biscuits
1339,Bread
1339,Shampoo
1339,Milk
1339,Diapers
1340,Beer
1340,Milk
1340,Shampoo
1340,Cereal
1340,Soap
1341,Butter
1341,Toothpaste
1341,Soda
1341,Flour
1341,Eggs
1342,Bread
1342,Shampoo
1342,Coffee
1342,Sugar
1342,Salt
1342,Beer
1343,Eggs
1343,Bread
1343,Soda
1344,Tea
1344,Toothpaste
1344,Bread
1344,Biscuits
1345,Sugar
1345,Soap
1345,Tea
1345,Salt
1345,Toothpaste
1346,Eggs
1346,Soap
1347,Beer
1347,Milk
1347,Beans
1347,Shampoo
1348,Cereal
1348,Diapers
1348,Coffee
1348,Eggs
1349,Cooking Oil
1349,Milk
1349,Beer
1349,Salt
1349,Biscuits
1349,Soda
1350,Salt
1350,Toothpaste
1350,Milk
1350,Cereal
1350,Beer
1351,Diapers
1351,Eggs
1351,Cereal
1352,Sugar
1352,Cooking Oil
1352,Flour
1353,Butter
1353,Soda
1353,Coffee
1353,Flour
1353,Cooking Oil
1353,Tea
1354,Beer
1354,Shampoo
1354,Rice
1354,Milk
1355,Salt
1355,Cereal
1356,Soda
1356,Beer
1356,Biscuits
1356,Butter
1356,Cereal
1357,Diapers
1357,Beans
1357,Toothpaste
1357,Salt
1357,Eggs
1357,Butter
1358,Eggs
1358,Cereal
1358,Soap
1358,Tea
1358,Beans
1359,Butter
1359,Tea
1360,Butter
1360,Sugar
1360,Soda
1360,Biscuits
1361,Beer
1361,Bread
1361,Beans
1362,Diapers
1362,Sugar
1362,Soda
1362,Salt
1362,Shampoo
1363,Bread
1363,Beans
1363,Coffee
1363,Eggs
1363,Cereal
1364,Beer
1364,Cooking Oil
1364,Shampoo
1365,Cooking Oil
1365,Cereal
1365,Soda
1365,Beer
1365,Toothpaste
1365,Flour
1366,Biscuits
1366,Sugar
1366,Beans
1366,Tea
1367,Flour
1367,Soda
1367,Salt
1367,Beans
1368,Sugar
1368,Salt
1369,Toothpaste
1369,Tea
1369,Biscuits
1369,Beans
1370,Tea
1370,Sugar
1370,Cereal
1371,Butter
1371,Milk
1371,Cooking Oil
1372,Sugar
1372,Toothpaste
1372,Rice
1372,Salt
1372,Tea
1372,Butter
1373,Milk
1373,Cooking Oil
1373,Salt
1373,Sugar
1373,Diapers
1373,Flour
1374,Tea
1374,Diapers
1374,Beans
1374,Butter
1374,Bread
1374,Coffee
1375,Sugar
1375,Toothpaste
1375,Cooking Oil
1375,Cereal
1375,Bread
1376,Beer
1376,Cooking Oil
1376,Beans
1376,Soda
1376,Diapers
1376,Soap
1377,Sugar
1377,Biscuits
1377,Toothpaste
1377,Cooking Oil
1377,Butter
1377,Salt
1378,Milk
1378,Sugar
1378,Diapers
1378,Butter
1378,Beans
1379,Soap
1379,Flour
1380,Salt
1380,Eggs
1380,Cooking Oil
1380,Milk
1380,Coffee
1381,Beer
1381,Flour
1381,Rice
1381,Coffee
1381,Bread
1381,Milk
1382,Toothpaste
1382,Eggs
1382,Beer
1382,Soap
1382,Coffee
1382,Flour
1383,Cereal
1383,Beer
1383,Milk
1383,Salt
1384,Sugar
1384,Shampoo
1384,Salt
1384,Soap
1384,Diapers
1385,Beans
1385,Salt
1386,Beans
1386,Toothpaste
1386,Diapers
1386,Eggs
1387,Toothpaste
1387,Shampoo
1387,Cereal
1388,Tea
1388,Shampoo
1388,Biscuits
1388,Sugar
1389,Cereal
1389,Eggs
1389,Sugar
1389,Coffee
1389,Beans
1389,Flour
1390,Cooking Oil
1390,Eggs
1390,Soap
1390,Biscuits
1390,Bread
1390,Coffee
1391,Shampoo
1391,Tea
1391,Diapers
1391,Toothpaste
1392,Sugar
1392,Coffee
1392,Tea
1392,Soap
1392,Beans
1392,Rice
1393,Milk
1393,Beans
1393,Biscuits
1393,Soda
1393,Toothpaste
1394,Bread
1394,Cereal
1394,Sugar
1395,Beans
1395,Soda
1395,Butter
1395,Cereal
1396,Tea
1396,Soda
1396,Flour
1396,Bread
1396,Butter
1397,Soda
1397,Eggs
1397,Salt
1397,Cereal
1398,Shampoo
1398,Rice
1398,Soda
1398,Butter
1398,Salt
1398,Biscuits
1399,Bread
1399,Rice
1399,Tea
1399,Milk
1399,Sugar
1399,Diapers
1400,Sugar
1400,Salt
1400,Tea
1400,Milk
1400,Rice
1401,Shampoo
1401,Salt
1401,Milk
1401,Beans
1402,Beer
1402,Eggs
1402,Cereal
1402,Coffee
1403,Butter
1403,Tea
1403,Diapers
1404,Cooking Oil
1404,Beans
1404,Rice
1404,Salt
1405,Diapers
1405,Biscuits
1406,Sugar
1406,Bread
1406,Cereal
1406,Beer
1407,Salt
1407,Soda
1407,Shampoo
1407,Cooking Oil
1408,Butter
1408,Coffee
1408,Sugar
1409,Flour
1409,Coffee
1409,Diapers
1409,Beer
1409,Butter
1409,Biscuits
1410,Eggs
1410,Butter
1410,Sugar
1410,Bread
1410,Soda
1411,Beans
1411,Salt
1411,Sugar
1411,Toothpaste
1412,Beer
1412,Cooking Oil
1412,Tea
1412,Beans
1412,Bread
1412,Salt
1413,Flour
1413,Sugar
1414,Flour
1414,Beans
1414,Sugar
1415,Sugar
1415,Eggs
1415,Shampoo
1416,Eggs
1416,Bread
1417,Shampoo
1417,Milk
1417,Coffee
1417,Butter
1417,Biscuits
1418,Biscuits
1418,Milk
1418,Soda
1418,Butter
1418,Rice
1418,Bread
1419,Beans
1419,Bread
1420,Butter
1420,Coffee
1421,Coffee
1421,Tea
1421,Salt
1421,Bread
1421,Eggs
1421,Soda
1422,Biscuits
1422,Salt
1422,Cereal
1422,Tea
1423,Cereal
1423,Flour
1423,Beer
1423,Eggs
1423,Butter
1423,Shampoo
1424,Bread
1424,Beer
1424,Coffee
1424,Diapers
1424,Beans
1424,Eggs
1425,Bread
1425,Butter
1425,Coffee
1425,Beer
1425,Soda
1425,Tea
1426,Tea
1426,Toothpaste
1426,Butter
1426,Cereal
1426,Salt
1426,Coffee
1427,Coffee
1427,Beer
1427,Flour
1427,Shampoo
1427,Butter
1428,Butter
1428,Toothpaste
1428,Cereal
1428,Beer
1429,Soda
1429,Salt
1429,Beans
1430,Milk
1430,Eggs
1430,Cooking Oil
1430,Soda
1430,Butter
1430,Coffee
1431,Toothpaste
1431,Beans
1431,Cereal
1431,Flour
1432,Shampoo
1432,Beans
1432,Cereal
1432,Coffee
1432,Eggs
1432,Toothpaste
1433,Salt
1433,Tea
1433,Bread
1433,Soda
1433,Butter
1434,Toothpaste
1434,Beer
1434,Eggs
1434,Butter
1434,Sugar
1435,Soap
1435,Biscuits
1435,Butter
1435,Tea
1435,Eggs
1436,Coffee
1436,Cooking Oil
1436,Cereal
1436,Soap
1437,Flour
1437,Shampoo
1438,Rice
1438,Biscuits
1438,Cereal
1438,Soap
1438,Salt
1439,Cereal
1439,Soap
1439,Soda
